,context,label
1225,Hughes-Bryant PLC,1
1226,etc  Local income tax,2
1227,Stephen Ellis,0
1228,initial Last name  Nonqualified,2
1229,"Hall, Berry and Ross and Sons",1
1230,Whitney Callahan,0
1231,Nelson and Sons PLC,1
1232,Scott Edwards,0
1233,Sean Flores,0
1234,Return This information furnished Internal,2
1235, Nonqualified plans a See,2
1236,Jose Combs,0
1237,tax withheld Medicare wages tips,2
1238,If required file tax negligence,2
1239,Wilson LLC PLC,1
1240,Joshua Newton,0
1241,Wendy Martin,0
1242,Alyssa Smith,0
1243,Lauren Randolph,0
1244,Veronica Young,0
1245,tax withheld Social security tips,2
1246,Dean PLC and Sons,1
1247,"Hancock, Davis and Rivera and Sons",1
1248,income tax withheld c ZIP,2
1249,Lopez-Jensen LLC,1
1250,Lee Group and Sons,1
1251,Wagner-Green Group,1
1252,Thomas-Kerr Inc,1
1253,"Ruiz, Smith and Carter and Sons",1
1254,"Kelley, Barber and Garcia and Sons",1
1255,taxable fail report b Employer,2
1256,wages Social security tax withheld,2
1257,withheld Medicare wages tips Medicare,2
1258, e firstname initial Last,2
1259,Bonnie Diaz,0
1260,Annette Bell,0
1261,Cynthia Yates,0
1262, Local income tax ,2
1263,Mack PLC and Sons,1
1264,Butler PLC LLC,1
1265,Amber Daugherty,0
1266,Mark Campbell,0
1267,IRS Website STATEMENT OMB Use,2
1268,Statement se v file Copy,2
1269,Retirement b employee plan sickpay,2
1270,c P  d D,2
1271,David Velez,0
1272,Allen Rogers,0
1273,Retirement b employee plan sickpay,2
1274,IRS Website STATEMENT OMB Use,2
1275,Social security tips  Allocated,2
1276,Torres-Gutierrez PLC,1
1277,Phillips-Shannon Group,1
1278,John Berry,0
1279,state ID number  State,2
1280,Dennis-Erickson Ltd,1
1281,"Fitzgerald, Martin and Ortega and Sons",1
1282,Davis-James Group,1
1283,compensation Federal income tax withheld,2
1284,Keith Rice,0
1285,Kimberly Moore,0
1286,William Buchanan,0
1287,Mcneil-Knight LLC,1
1288,Gavin Andrews,0
1289,John Brown,0
1290,"Sanchez, Smith and Blake Inc",1
1291,Christina Burnett,0
1292,Kelsey Decker,0
1293,  Statutor Retirement ,2
1294,Service Form Statement se file,2
1295,Kathryn Knight,0
1296,income taxable fail report b,2
1297,Dale Young,0
1298,Kim Barker,0
1299,Emma Smith,0
1300, e first name initial,2
1301,Dunn-Ramirez Inc,1
1302,Foster LLC Ltd,1
1303,Alvarado-Farrell LLC,1
1304,"Carson, Weiss and Osborne PLC",1
1305,report b Employer identification number,2
1306,Jeffrey Yates,0
1307,"Logan, Sparks and Keller Inc",1
1308,  G  ,2
1309,x  IM  Other,2
1310,Breanna Hooper,0
1311,Warren Tyler,0
1312,Raymond Brown,0
1313,  e first name,2
1314,Raymond Wilkins,0
1315,REISSUED social security number This,2
1316,Khan-Burns Ltd,1
1317,Notice c G  d,2
1318,Colin Murphy,0
1319,Johnson LLC Inc,1
1320,Randy Benitez,0
1321,c ZIP code arity wages,2
1322,"Harmon, Page and Wright Group",1
1323,Laura Butler,0
1324,David Jones,0
1325,d  f address ZIP,2
1326, Local income tax ,2
1327,wages tips  State income,2
1328,Morrison-Brown Group,1
1329,security wages Social security tax,2
1330,Brent Ochoa,0
1331,a See instructions box ,2
1332,"Salazar, Huerta and Fowler PLC",1
1333, State state ID number,2
1334,Henry-Jones Inc,1
1335,D  f address ZIP,2
1336,  Other enclosed Notice,2
1337,Ward Inc Ltd,1
1338,"Morris, Sawyer and Johnson and Sons",1
1339,EIC payment  Dependent care,2
1340,"Wagner, Watson and Young Group",1
1341,West-Holder Inc,1
1342,Copy Be Filed FEDERAL Tax,2
1343,Morrison-Trevino LLC,1
1344,Joseph Hurst,0
1345,b employee plan sick pay,2
1346,Ashley Lamb,0
1347,Visit IRS Website STATEMENT OMB,2
1348,Anthony Tyler,0
1349,Richard Morton,0
1350,emplove lan sickpay X x,2
1351,Hughes LLC PLC,1
1352,security tax withheld Medicare wages,2
1353,Clark Group Group,1
1354,Diana Thompson,0
1355,Kyle Murphy,0
1356,"Harris, Wu and Phillips Ltd",1
1357,name  Nonqualified plans a,2
1358,"Robertson, Prince and Everett PLC",1
1359, e first name initial,2
1360,f address ZIP code ,2
1361,"Cherry, Hebert and Warren Ltd",1
1362,"Thomas, Lee and Martin PLC",1
1363,number Visit IRS Website STATEMENT,2
1364,"Mata, Rios and Miller Group",1
1365,Davis Ltd LLC,1
1366,Fuller LLC and Sons,1
1367,  Statutory Retirement b,2
1368,Nelson Inc and Sons,1
1369,Alexander-Jacobs Inc,1
1370,number Visit IRS Website STATEMENT,2
1371,E   Statutory Retirement,2
1372,Brown LLC Group,1
1373,tax withheld Medicare wages tips,2
1374,Social security tax withheld Medicare,2
1375,Bowman-Davis Inc,1
1376,Cooper Inc and Sons,1
1377,Jacob Clark,0
1378,H   Statutor Retirement,2
1379,Rose Ltd Ltd,1
1380,Casey Group Group,1
1381,Burns-Smith Ltd,1
1382,Taylor Ltd LLC,1
1383,Holder LLC LLC,1
1384,Christopher Brown,0
1385,Campbell-Bailey PLC,1
1386,Jenkins Inc PLC,1
1387,Smith LLC Ltd,1
1388,number  State wages tips,2
1389,Lee-Henson LLC,1
1390, Nonqualified plans a See,2
1391,"Santiago, Allen and Mcdaniel Group",1
1392,Campbell and Sons and Sons,1
1393,Deanna Nash,0
1394,Dependent care benefits  ,2
1395,"Ryan, Conrad and Miller Ltd",1
1396,Jefferson-Pugh LLC,1
1397,Lastname  Nonqualified plans a,2
1398,Vincent-Ortiz and Sons,1
1399,Gregory Young,0
1400, e firstname initial Last,2
1401,Lewis Group PLC,1
1402,Jennifer Soto,0
1403,Craig Christensen,0
1404,George Arias,0
1405,Chaney PLC Ltd,1
1406,Karen Simmons,0
1407,Brown PLC Group,1
1408,Angela Young,0
1409,Jamie Lucas,0
1410,b Employer identification number compensation,2
1411,Calhoun PLC Group,1
1412,Locality name Wage Tax ,2
1413,"Mccoy, Johnson and Gould LLC",1
1414,number  State  State,2
1415,Williams-Ford Group,1
1416,Hurst LLC LLC,1
1417,wages tips etc  Local,2
1418,Mr. Phillip,0
1419,number Visit IRS Website STATEMENT,2
1420,Allocated tips  Controlnumber Advance,2
1421,Gabriel Quinn,0
1422,tax withheld c ZIP code,2
1423,number  State wages tips,2
1424,information furnished Internal Revenue Cut,2
1425,Mike Williams,0
1426,Anna Mendoza,0
1427,Tax  Department Revenue Service,2
1428,See instructionsfor box  ,2
1429,benefit   e firstname,2
1430,Jessica Sanchez,0
1431,Other enclosed Notice c ,2
1432,Cynthia Ruiz,0
1433,Megan Brown,0
1434,a See instructionsfor box ,2
1435,Brandon Powell,0
1436,number compensation Federal income tax,2
1437,Parks-Williams PLC,1
1438,Ray PLC Group,1
1439,Campbell Ltd PLC,1
1440, State  State income,2
1441,Sherry Fernandez,0
1442,"Martin, Wallace and Barnes LLC",1
1443,Melissa Stanley,0
1444,Angela Villarreal,0
1445, State state ID number,2
1446,Bell and Sons Ltd,1
1447,Dawn Chapman,0
1448,Crosby Inc Inc,1
1449,"May, Harris and Kelly Inc",1
1450,Jason Nash,0
1451,Miranda Miller,0
1452,code Social security wages Social,2
1453,Romero LLC Ltd,1
1454,Dominique Cox,0
1455,Zachary Miller,0
1456,Tonya Johnston,0
1457,Peter Collier,0
1458,Andres Weber,0
1459,Virginia Smith,0
1460,Victoria Lopez,0
1461,Leonard Foley,0
1462,Reese-Soto and Sons,1
1463,Robin Rowland,0
1464,code Social security wages Social,2
1465,"Johnson, Knox and Garcia PLC",1
1466, State income tax ,2
1467,Carr-Phelps Inc,1
1468,Employer identification number compensation Federal,2
1469,c ZIP code Social security,2
1470,Tax Return This information furnished,2
1471,Mackenzie Carney,0
1472,Watkins LLC LLC,1
1473,Dependent care benefits  ,2
1474,number nsew file Visit IRS,2
1475,Patel LLC PLC,1
1476,"Taylor, Fields and Reese Inc",1
1477,Autumn Cooper,0
1478,ZIP code Social security wages,2
1479,"Mooney, Flores and Colon Group",1
1480,Alexandra Jordan,0
1481,Statement se file Copy C,2
1482,Garrett Inc Inc,1
1483,Use nsew file b Employer,2
1484,Michelle Adams,0
1485,Jennifer Joseph,0
1486,Daniel Lara,0
1487,Barker PLC and Sons,1
1488,Mrs. Melinda,0
1489,Jessica Brown,0
1490,Melanie Gibbs,0
1491,Mitchell Allen,0
1492,Lopez and Sons PLC,1
1493,Cut Keep lower portion REISSUED,2
1494,Long Ltd PLC,1
1495,Visit IRS Website STATEMENT OMB,2
1496,Mary Guerrero,0
1497,Mccormick-Berry and Sons,1
1498,Erin Olson,0
1499,STATEMENT OMB income taxable fail,2
1500,"Williams, Hubbard and Parks LLC",1
1501,Weaver-Ellis LLC,1
1502, Locality name Wage Tax,2
1503,Timothy Morgan,0
1504,H  f address ZIP,2
1505,State wages tips  State,2
1506,tax withheld Social security tips,2
1507,Anthony Williams,0
1508,code  State state ID,2
1509,Troy Donovan,0
1510,file tax negligence penalty sanction,2
1511,Bridget Parks,0
1512,James Dudley,0
1513,William Prince,0
1514,"Ramos, Powers and Newman PLC",1
1515,ID number  State wages,2
1516,compensation Federal income tax withheld,2
1517,Frost Group LLC,1
1518,ID number  State ,2
1519,Form Statement se file Copy,2
1520,Nguyen-Lee Group,1
1521,Snyder PLC LLC,1
1522,Haley Glover,0
1523,tips Medicare tax withheld Social,2
1524,withheld c ZIP code Social,2
1525,Tax Return This information furnished,2
1526,David Rogers,0
1527,Jones-Sullivan and Sons,1
1528,Jeffrey Dixon,0
1529,Foster Ltd LLC,1
1530,Martin Mcbride,0
1531,William Ray,0
1532,Todd Sutton,0
1533,Santana LLC Group,1
1534,"Thompson, Wiggins and Becker Ltd",1
1535,Department Revenue Service Form Statement,2
1536,number Visit IRS Website STATEMENT,2
1537,tips Control number Advance EIC,2
1538,OMB Use nsev file b,2
1539,Form Statement se file Copy,2
1540,Davis-Martin and Sons,1
1541,Brandon Jones,0
1542,Perez-Jimenez Ltd,1
1543,Janet Martinez,0
1544,James Wilson,0
1545,initial Lastname  Nonqualified plans,2
1546,Local income tax  Locality,2
1547,initial Lastname  Nonqualified plans,2
1548,Jennifer Park,0
1549,Abigail Wagner,0
1550,social security number Visit IRS,2
1551,b Employer identification number compensation,2
1552,Lamb-Martinez LLC,1
1553,Mills LLC LLC,1
1554,Daniel Cochran,0
1555,"Gibson, Taylor and Lamb LLC",1
1556, D  f address,2
1557,Bauer Ltd PLC,1
1558,"Huang, Valdez and Hull PLC",1
1559,Paul Nunez,0
1560,Nelson-Shelton and Sons,1
1561,Control number Advance EIC payment,2
1562,c  d G ,2
1563,"Hayes, Carter and Dennis Group",1
1564,Davis Inc Group,1
1565,Local wages tips  Local,2
1566,Eric Morton,0
1567,Diana Decker,0
1568,file tax negligence penalty sanction,2
1569,Service Form Statement se file,2
1570,Jessica Turner,0
1571,Cathy Rogers,0
1572,Nicholas Barry,0
1573,Jennifer Small,0
1574,Wage Tax  Department Revenue,2
1575,b employee plan sick pay,2
1576,Brendan Jennings,0
1577,Heather Zamora,0
1578,"Melendez, Lloyd and Steele PLC",1
1579,Mcpherson Inc Ltd,1
1580,Ross and Sons Group,1
1581,number compensation Federal income tax,2
1582,Johnson LLC Inc,1
1583,Copy C For Use enclosed,2
1584,Phyllis Holmes,0
1585,OMB income taxable fail report,2
1586,code Social security wages Social,2
1587,Tim Harris,0
1588,b employee plan sickpay X,2
1589,Roberts Ltd and Sons,1
1590,Kyle Myers,0
1591,Patton-Thomas Group,1
1592,"Garcia, Ortiz and Wagner LLC",1
1593,Vazquez LLC Inc,1
1594,Rush-Shields and Sons,1
1595, e first name initial,2
1596,Copy C For Use enclosed,2
1597,Oscar Rodriguez,0
1598,"Dixon, Buckley and Smith Group",1
1599,Rogers-Pham PLC,1
1600,tax withheld c ZIP code,2
1601,Cook Ltd Ltd,1
1602,Katie Patrick,0
1603,furnished Internal Revenue Cut Keep,2
1604,Eric Gutierrez,0
1605,Carmen Smith,0
1606,firstname initial Last name ,2
1607,"Wyatt, Pierce and Simmons Inc",1
1608,"Flores, Hubbard and Franklin Inc",1
1609,Amanda Sanchez,0
1610,Last name  Nonqualified plans,2
1611,Scott Collins,0
1612,Morton-Green Group,1
1613,enclosed Notice d G ,2
1614,imposed STATEMENT OMB income taxable,2
1615,Revenue If required file tax,2
1616,Eric Krause,0
1617,Craig Coleman,0
1618,Margaret Huerta,0
1619, e first name initial,2
1620,tax withheld Social security tips,2
1621,William Baker,0
1622,Harmon Inc Inc,1
1623,Cunningham Group Inc,1
1624,Long-Allen LLC,1
1625,Filed FEDERAL Tax Return This,2
1626,Susan Wilson,0
1627,Jodi Robinson,0
1628,Schwartz and Sons LLC,1
1629,Merritt-Livingston Ltd,1
1630,Gregory Walker,0
1631,Martin Miller,0
1632,address ZIP code  State,2
1633,Locality name Wage Tax ,2
1634,Gray-Diaz Ltd,1
1635,"Salazar, Shelton and Jones LLC",1
1636,"Garza, Pierce and Lee Ltd",1
1637,Gary Owen,0
1638,"Solomon, Gomez and Roberts Inc",1
1639,sickpay X E  ,2
1640,Jason Ortiz,0
1641,Advance EIC payment  Dependent,2
1642,number  State  State,2
1643,Burke-Williams Inc,1
1644,Gibson Ltd PLC,1
1645,Claire Gibson,0
1646,tax  Locality name Wage,2
1647, State  State income,2
1648,Jason Phelps,0
1649,Danielle Ashley,0
1650, Local  Local income,2
1651,Rose LLC LLC,1
1652,Isaiah Vasquez,0
1653,Sarah Russell,0
1654,Adams-Medina Group,1
1655,Tanner PLC PLC,1
1656,Use nsew file b Employer,2
1657,Kimberly Miller,0
1658,X   Other enclosed,2
1659,Clark-Roberts Ltd,1
1660,Hernandez LLC PLC,1
1661,Cook PLC Inc,1
1662,penalty sanction may imposed STATEMENT,2
1663,Amy Morris,0
1664,Reed-Holden Inc,1
1665,Michael Jarvis,0
1666,Kimberly White,0
1667,Jennifer Tucker,0
1668, e firstname initial Last,2
1669,"Anderson, Dixon and Beard Group",1
1670,"Garcia, Spencer and Henderson Group",1
1671,Courtney Carter,0
1672,"Poole, Willis and Cherry Ltd",1
1673,Norman-Hall and Sons,1
1674,ID number  State wages,2
1675,lower portion REISSUED social security,2
1676,file b Employer identification number,2
1677,Linda Foster,0
1678,Stephanie Martinez,0
1679,Baker-Shelton Group,1
1680,Diaz PLC Inc,1
1681,H  d P ,2
1682,"Bailey, Rose and Olson Inc",1
1683,REISSUED social security number Visit,2
1684,tips Allocated tips Control number,2
1685,ZIP code Social security wages,2
1686,Rachel Guerra,0
1687,Lee and Sons Group,1
1688,Carlos Brown,0
1689,"Wilkinson, Shepard and Moore Ltd",1
1690,box   P ,2
1691,"Meyer, Zuniga and Washington LLC",1
1692,Harris-Boyd and Sons,1
1693,"Pratt, Myers and Ruiz Group",1
1694,Angela Burns,0
1695, Other enclosed Notice c,2
1696,Glover Group Ltd,1
1697,Murphy Group LLC,1
1698,wages tips Medicare tax withheld,2
1699,Steven Phillips,0
1700,Keep lower portion REISSUED social,2
1701, e first name initial,2
1702,Gary Morgan,0
1703,George Dodson,0
1704,Nathaniel Vega,0
1705,social security number This information,2
1706,Moran Ltd LLC,1
1707,OMB income taxable fail report,2
1708,Joseph Adams,0
1709,Carter Group Group,1
1710,Wage Tax  Department Revenue,2
1711,  Other enclosed Notice,2
1712,Green-Randall and Sons,1
1713,Johnson-Owens Group,1
1714,Kristin Allen,0
1715,Deborah Baker,0
1716,Deborah Holloway,0
1717,Melvin Lucero,0
1718,Shepherd Inc Inc,1
1719,"Smith, Andrade and Stephens Group",1
1720, Allocated tips Control number,2
1721,"Harrison, Gordon and Green and Sons",1
1722,Sheri Peterson,0
1723,Reginald Hernandez,0
1724,Turner PLC Inc,1
1725,Department Revenue Service Form Statement,2
1726,Hoffman LLC Group,1
1727,Castro Group Ltd,1
1728,may imposed STATEMENT OMB income,2
1729,Perez PLC and Sons,1
1730,Lauren Nolan,0
1731,Rodney Fuller,0
1732,Retirement b employee plan sick,2
1733,Melissa Smith,0
1734,state ID number  State,2
1735,Aguilar-Carter Inc,1
1736,Department Revenue Service Form Statement,2
1737,Tina Phillips,0
1738,Vega LLC LLC,1
1739,Underwood-Roberts and Sons,1
1740,Sweeney and Sons PLC,1
1741,"White, Murphy and Whitehead LLC",1
1742,number compensation Federal income tax,2
1743,James Carr,0
1744,Margaret Evans,0
1745,EIC payment  Dependent care,2
1746,Armstrong-Franco and Sons,1
1747,"Fry, Aguirre and Forbes Group",1
1748,tax  Locality name ,2
1749,William Hogan,0
1750,Kevin Brown,0
1751,Antonio Medina,0
1752,Department Revenue Service Form Statement,2
1753,Tax  Department Revenue Service,2
1754,wages tips etc  Local,2
1755,security wages Social security tax,2
1756,Matthew Fisher,0
1757,Tara Hudson,0
1758,Sarah Norman,0
1759,Walker-Fitzgerald Inc,1
1760,Christopher Jones,0
1761,Anthony Reed,0
1762,Johnson LLC PLC,1
1763,e firstname initial Lastname ,2
1764,  Other enclosed Notice,2
1765,Jeremy Simmons,0
1766,Edward Jones,0
1767,Marshall-Marshall LLC,1
1768,Corey Brown,0
1769,"Smith, Price and Martinez Group",1
1770,Vazquez-Zuniga LLC,1
1771,Amber Stanton,0
1772,Neal-Mason Group,1
1773,Stewart-Johnson and Sons,1
1774,Patrick Dudley,0
1775,Chavez Ltd Group,1
1776,Andrew Contreras,0
1777,Terrell-Anderson and Sons,1
1778,Department Revenue Service Form Statement,2
1779, Other enclosed Notice c,2
1780,Guzman PLC LLC,1
1781,  e firstname initial,2
1782,tax withheld Medicare wages tips,2
1783,Yates-Wade Ltd,1
1784,"Smith, Johnson and Brown Ltd",1
1785,Michael Lutz,0
1786,Abbott LLC Ltd,1
1787,Bender Ltd PLC,1
1788,Tran Group PLC,1
1789,"Ellis, Nguyen and Hart Ltd",1
1790,Estrada-Morris Group,1
1791,Justin Davis,0
1792,Other enclosed Notice d E,2
1793,Miller PLC Ltd,1
1794,Garrett Moyer,0
1795,Richards-Duncan PLC,1
1796,Brian Hicks,0
1797,Christopher Willis,0
1798,Jacqueline Harris,0
1799,payment Dependent care benefits ,2
1800,Lewis-Phillips Inc,1
1801,Matthew Patterson,0
1802,Henry Bell,0
1803,Madison Dennis,0
1804,imposed STATEMENT OMB income taxable,2
1805,Zachary Reynolds,0
1806,State income tax  Local,2
1807,Elizabeth Gordon,0
1808,Dustin Hansen,0
1809,name Wage Tax  Department,2
1810,Jones Inc PLC,1
1811,Laura Hicks,0
1812,Jerry Bates,0
1813,income tax  Local ,2
1814,Watson-Reese and Sons,1
1815,"Vega, Williams and Hayes Inc",1
1816, e firstname initial Last,2
1817,Williams-Chang Inc,1
1818,Michelle Carroll,0
1819,Andrew Collier,0
1820,Martin and Sons Ltd,1
1821, State state ID number,2
1822,Nicole Nelson,0
1823,enclosed Notice c G ,2
1824,Gerald Freeman,0
1825,state number  State ,2
1826,Tyler LLC Ltd,1
1827, State state number ,2
1828,tax  Local tips ,2
1829,Lopez-Nelson LLC,1
1830,Rogers and Sons LLC,1
1831,Tracy Johnson,0
1832,"Wilson, Shannon and Smith Ltd",1
