context,label
34741 413311 -686123 32165 -394094 ,1
51 -1259 878 ,0
41713678 -52067513 64319352 ,0
150007 -651358 -335877 ,0
-244077 -458171 749938 73470 -392324 ,0
537 2260 -2533 -264 ,1
-8204 983 2923 6435 -8274 ,0
-59413058 106373374 8363739 -55324055 ,1
490924 215741 -536854 598746 ,0
-3707772 6299585 -591813 ,1
-448 582 -8185 ,0
-2130545 -6239146 -4195960 8247900 4317751 ,1
34374889 -62731910 43307117 ,0
-1419940 -73216 571690 -613851 -3608902 ,1
556146 -501895 42538 -96989 ,1
-3393 5985 -1020 7611 ,1
-453231193 636440384 -183209191 ,1
573749 -166286 -407463 ,1
-177316 -6037340 3719394 2495269 ,1
87727468 12259446 -5649361 ,0
-137607356 803525167 -665917811 ,1
264613 -792419 -574116 657477 ,0
45289646 -79537566 34247620 ,1
772 -3177 -3773 8459 ,0
-59407 1944623 -6390462 ,0
82792 33670 -62377 -54085 ,1
42057 -81405 65361 3054 ,0
-167 -54 -552 1073 ,1
-401055 -774447 -440266 893140 ,0
-37215 56613 -1660 26345 -44083 ,1
591535 221911 -486717 239553 ,0
538553 8026227 -3322652 ,0
-105896 44331 -18279 -6410 ,0
-188906 -672949 180953 680902 ,1
-1092 4972 77490 80533 -20859 ,0
-5881209 9547787 -4109999 -7256655 -3045754 ,0
3485 -49870 -1412 ,0
11463 -24 -449 -5480 -3118 ,1
73825948 -35046967 23900115 -75772132 -47522017 ,0
305 -2167 260 4437 -3964 ,0
-46968 87669 18796 -59427 ,1
50558 -32611 14755 61066 -78307 ,0
735181975 -560129623 959777084 -924804800 -10024636 ,1
46 -4820 -1642 ,1
-586862 -360494 623608 -7470 891218 ,1
-211562773 -218955331 -388506513 38469570 -65871330 ,0
-2322351 1419045 1930464 -1027158 ,1
-3155311 -2387593 8735283 -2830936 ,0
-39701 68670 -1434 14293 62023 ,0
-7483 97225 258 ,1
839 71 -5910 ,1
-460155 774089 -332449 -139546 158061 ,1
37381874 -421091596 -109078913 ,0
-47632 20503 106673 -71264 14810 ,0
2202 -2130 -475 -3936 ,0
29707037 -2151377 -103490745 ,0
-33084402 163501 81093117 -91474314 881886 ,0
39428 -40785 39668 -38311 ,1
3830838 1539453 -364027 -1730019 ,1
12558622 -77173914 -469805535 -80320122 614740949 ,1
88039 -385218 -409823 467344 239658 ,1
2784 -4912 -3310 5438 ,1
-7808976 -6792442 7134773 ,0
-43517221 -316886601 559524015 -5823356 959113373 ,1
4349603 -5163300 -5093270 7587141 2054142 ,0
-190 -437 -5678 -3009 ,0
-2544 50534 12875 -74216 ,0
99693195 -60717282 -30773555 ,0
-4587 -4851 8641 4463 -7 ,0
-2478160 1270671 1207489 ,1
-730804 -1677859 10455564 -457305 ,0
5978266 -6459867 378110 -450803 -619161 ,0
2693 -653 3838 ,1
10808 28845 -13629 ,0
-23546754 -112590 70281447 49439104 ,0
-10679 -440189 -454439 102654 898767 ,1
406333202 352259947 -85004534 660878813 ,0
-2646437 5478296 -335659 3289553 ,0
643936082 -791444198 -261111405 352152956 ,0
-26040 -68815 4855 ,1
10751476 56222566 41176622 -29348545 ,0
4564421 4499361 -9063782 ,1
-94153 -190522 421216 857202 -306584 ,0
40662726 -15514726 -18236518 ,0
593005 -230355 288433 ,0
42601866 -6678501 -46257353 10333988 ,1
-89804947 -47078775 960592598 ,1
55826 896614 -66085 -271930 ,0
-85925 -793874 735329 -875373 ,0
8344 -79532 64418 -18087 -50240 ,1
-80345605 19330646 46277220 46068012 -31330273 ,1
-43 78 54 ,1
111 5520 -2148 -3483 ,1
-15569 -20585 47035 -10881 ,1
-622048807 239453843 348339929 309569530 -275308895 ,1
129235589 678499245 685878193 889973 -692429337 ,0
9317 1443 -8625 1088 -3223 ,1
-207115 -367166 574281 ,1
-5221825 216571 5005254 ,1
1048958161 -31129755 -399013033 -38647577 ,1
23902 -20021 -881 ,1
7727791 -350388612 204868813 ,0
59073030 -74765231 1971521 ,0
-5691 6585 -894 ,1
-4857 -299 6166 -5037 ,0
-19411200 -2832214 -32315249 6683660 ,0
43363 140890 -39652 ,0
307224 -773621 -18101 296360 -597059 ,0
-527892 -3597921 5122268 279846 ,0
11061775 -7370562 -137708 1446515 ,1
-6249 11063 -2912 3627 -5273 ,0
4411 2621 -278 -3216 ,0
-5600 2832 -38257 ,0
70901504 -27478027 -3758985 6535971 -29282812 ,0
91449 -11394 -39437 -40618 ,1
-1300 -3198 2329 -6483 ,0
72104928 865463 -30076016 2068032 -69531808 ,0
-1984754 -6406285 3366331 ,0
28662 45114 64743 -60794 -77725 ,1
-1804 -3245 -168 -4508 11241 ,1
-4551852 -496620 8886481 1788498 ,0
-2142 -1970 4112 ,1
78459279 1132146 9251447 -106003155 -12839717 ,1
-6261996 2709424 -300972 3853544 ,1
-309555905 141050725 -311396330 -1884764 781786274 ,1
7718 -424 -8097 ,0
-350788 140009 863402 ,0
103172752 4010159 -46252610 -6093030 ,1
25991 17014 -43005 ,1
-90356176 -4288272 71004846 622140 ,1
1069859 1384819 -571429 -4437142 ,0
43769 -269 -81517 48017 ,1
-29489 -35191 82914 73877 12365 ,0
-176907106 410137806 130920458 -355636308 -651485 ,1
-4685 -62709 97394 ,1
2915 4209 -6119 77 -4777 ,1
6156 4124 -1871 -8409 ,1
45412 -33287 64468 49754 ,0
-5968 1816 -84 4236 ,1
-897 -39858 51855 92685 -5076 ,0
-2212607 -2200669 11296254 -6882978 ,1
275602 219826 -239935 ,0
-3623078 207526 -6055480 2517442 4785851 ,1
-4802383 1446886 -5291074 3439231 -715986 ,0
9255045 -7098858 -203417 72649677 3389041 ,0
51009 50089 -435076 ,0
10677420 11432697 -22110117 ,1
978100937 540635471 -691575511 -10843036 ,0
-83741473 -82698727 98500881 16219285 ,0
-636243 64854 571389 ,1
-73531366 35438136 -29860547 67953777 ,1
861231807 169873721 64770892 -955472733 -500457602 ,0
9524282 -5714341 -900956 ,0
-35964 33748 734795 -1036320 ,1
2213310 588933727 -231082869 -220305173 ,0
181623524 -482188776 29956525 ,1
41569127 -25552934 -41910782 -29617916 585406 ,0
-1198 9983 3997 -70 ,0
-5917727 -146966 6125961 1261427 ,1
-349 -711436 474071 256714 ,1
-91618 -523511 -342516 212234 ,0
-2522 2145 905 -2479 ,0
-766796312 31224859 884901606 ,0
6884736 8195709 -1215 -7057365 575144 ,0
-606179947 290536944 860353830 ,0
80601359 -34374923 -46226430 ,1
17748 -63140 -62136 107528 ,1
-1907574 12152422 6923250 ,1
570737 -85272 -485465 ,1
-533 9089 -8299 743 ,1
-3248 -6049 -4471 10885 -6119 ,0
-3181593 5380049 -2198456 ,1
2582 -172 3798 -2676 -314 ,0
3196492 -6711472 -2145956 ,0
-32526206 -15191191 56778109 -42516825 -15946977 ,0
38331 -3284 -18832 ,0
46740 37027 -77353 ,0
-78442 40156 -60426 98712 ,1
6213 -2816 -3812 415 ,1
-291214 -20734 -347507 890945 ,0
61909901 113577672 -854722137 -424679130 3913694 ,1
-373412005 99897724 -26485719 ,1
-1203286 -38419628 54944955 ,0
-5601 2465 -5982 -178 11503 ,0
-2406278 -2630971 5495758 -9106548 5648039 ,1
-1239039 4119327 -2880288 ,1
-405277758 -6166311 82050672 -294424222 ,0
1007066 -881288 -125780 ,1
80363522 -28776396 -25810471 8448289 ,0
-89019506 -2889507 744832788 289955793 ,0
-413778652 429033749 -15255097 ,1
-86051632 2931804 -3298917 23479082 36553421 ,1
-2663775 4623144 -5799054 -3418496 7258181 ,1
-2965895 -4080050 3653003 -2893064 8089715 ,0
3825 -3559 5288 -1029 4737 ,1
-8431 4191 3970 ,0
73571604 -8784004 -86396895 ,0
39038 -6758 101761 -53953 -80088 ,1
1226 -1960 -20 -3599 7334 ,0
849 3436 -2490 1294 -3089 ,1
35575743 -72972758 -2274565 20108975 -23156294 ,0
1524 -101407 -500117 ,1
-3304 6229 -2925 ,1
-421490216 1127396458 -167930170 ,0
-199 1461 536 ,1
10418416 -2953759 -2623728 -4299945 ,0
1809427 614587625 -919952777 3555725 ,1
876535675 -478224816 -39831085 ,1
-11666 -70903 45510 61115 ,0
2913129 2702946 -4658952 ,0
-32534 81756 -49222 ,1
-338750 -192527 118796 ,0
-87962907 63978286 -22696945 ,0
-32171 -146 38317 ,1
-6733264 -20304432 31723857 -468616 ,1
-348415939 912113049 -222690890 ,0
-35513898 -1862352 708663375 ,0
-517186170 -39744585 -10636485 157479755 50581585 ,1
-246 826 -580 ,1
12159 -12387 -11299 1527 ,1
-207197 102654 44543 ,1
85704 -935 -4558 ,0
-18964163 -12349673 -212526 ,0
798175411 -707228271 329474841 ,0
3797 -7032 3235 ,1
10319059 -4897431 -5421628 ,1
-8532 24467 -89019 ,0
356795296 -757336243 692768166 -691312988 547110264 ,0
43727765 -57753698 -22172225 57365207 14111144 ,0
82227 -639921 805442 ,0
-6276 -258 48856 ,1
31521627 16820896 539235 -58813399 -88359 ,1
641202 -1060481 419279 ,1
-24619 1495 -48430 86335 -71213 ,0
-1849 5982 954 -967 -9120 ,1
425 44278 -74720 -2406 ,0
-5423 -1336 5050 -4308 6017 ,1
10770 -3307 -7463 ,1
7332 -660 -6672 ,1
-435441 628046 373105 -565710 ,1
44540 -40472 -4068 ,1
44392 -504547 480601 -84352 -836094 ,1
3647447 -10690756 7043309 ,1
-10937 185858 70034 -36136 ,0
-4107332 105318021 -43072375 -31121307 ,0
-4629 3287 697 ,0
-5929539 1372077 731950 77043 1055076 ,1
-2499 -384 9120 2372 -4231 ,0
-1151 2895 -17435 ,1
9370 -600 -63867 46784 ,0
-823164 -827482 789199 379641 ,0
60193590 -457705016 397511426 ,1
-21083 -47904 124232 -55245 ,1
-59703067 -30250335 95716863 -21206172 -11026336 ,0
-34348 8143 -57885 ,0
697569 -1023251 325682 ,1
36158 -3445 23021 39560 -30293 ,0
-656847241 706656930 -85033723 310340077 24883957 ,1
-88117 -55680 143797 ,1
-5315 4521 14214 16580 ,1
-2505 -3923 6428 ,1
426792 -472446 633808 -27469 -56068 ,1
-54399910 9752759 -50157113 4127339 ,0
-109462108 19319207 -51346367 ,0
17118 22035 -3915 ,1
9737449 -8625696 -1111813 ,1
-1884884 7486298 -5323013 -10617491 ,0
2986 373 -3808 -968 -1945 ,1
4703074 5588080 -6354259 ,0
302714 376782 -519579 -129917 ,1
358181569 -521290611 451095484 -209716519 ,0
-20296 44869 -28573 ,1
-54649 -792311 29073 ,0
-79207640 -74781308 -25707847 82063512 97633283 ,1
-5903962 8090656 -2186694 ,1
13940130 -138371640 -356059802 47479131 ,1
46943670 8156018 -5608845 -64515195 -64975648 ,1
31118080 78295741 -40848119 ,0
-4995 -503 5498 ,1
281228 -504512 -9829594 ,1
-2853493 1646120 -5743585 -3049042 ,1
-577 -1639 21 ,1
-9526 333453 -52116 -44553 ,0
2193 -11670 6863 -2573 ,0
1393364 8006961 -5182122 -6756673 2538470 ,1
6140236 1957708 -2164594 -4715916 ,0
448 63784 6155 -3260 -117127 ,1
-7830 -26321276 88199576 ,1
3575660 7532371 1836440 -7873733 -196161 ,0
190682638 -1046646624 146136420 -529388557 681386036 ,0
94590 -59383 -35207 ,1
-37919 -15445 84163 -3079 ,1
-25673 14652 -59724 15267 58504 ,0
9942 -6018 -3924 ,1
2951048 -333919 -451401 9585543 ,0
81118130 -86856393 11701 44395595 -38774346 ,1
16264 -27927 -937 81040 ,1
1224 356 283 -4354 -286 ,0
-1199 -3342 -5042 9283 ,1
-152812123 124570 21152961 -79009534 272236413 ,0
-27915752 17151071 277072 118722258 -6895760 ,0
-4340 6946 -600 3399 ,1
34612251 32281689 2660591 -69554541 ,1
-41047 9269 15285 -80366 ,0
-77473 -630640 -101647 -68079 482206 ,0
296 -6502 226 ,0
4516 -35550 60228 -62816 ,0
-1934979 -8332721 1574251 10581380 -7387411 ,0
-2629 6066 -8521 5084 ,1
3153585 -4028392 874807 ,1
524721 -6326103 -437787 3239169 ,1
-27 -15637 -44809 79418 22706 ,1
-128 -668 6816 ,1
-243206011 250604050 -175042926 -467139515 -304229108 ,0
62438755 35184544 -40287087 -6015916 ,0
-686610 -5526401 67875 637089 1608047 ,1
-67699 12616 -67342 99051 ,0
-62191151 -5040326 97474506 -14572156 ,0
310057855 -83416272 609114083 -85009210 ,1
-816466 1720245 -903779 ,1
6783 -4580 4119 -4121 -4826 ,0
-5105929 36130331 73762041 -58833077 ,1
-30204922 81667049 -51462127 ,1
-29878498 1847116 -41968618 ,1
-393317 699004 -98843 692578 -79942 ,1
-30636 1137 130213 -46270 ,0
-107046 15783 57469 ,0
-48421 -13613 -3892 75863 -57127 ,0
-1355757 6812489 -5347905 -3752768 3623941 ,1
-24921506 2082343 4098070 ,1
-4465839 80026959 -75561120 ,1
-3745008 -198064 10559247 -5066203 1450028 ,1
-2342 436 8276 -6370 ,1
6454 -1644 -23581 ,0
56913 -287497 -69416 ,1
92 747 2730 -10471 -2932 ,1
120252 -42473 441 -39462 23484 ,0
-40010 -13135 53145 ,1
119501 -74259 -46008 -45276 46042 ,1
-3916496 7837063 -3920567 ,1
-41145142 -33801374 379158886 ,1
1341 -1916 7709 ,0
27427 -8122 -9682 -9623 ,1
-2608263 2067572 -724384 1265075 ,1
-1048969 674393 52850 321724 ,1
25425 118544 -143969 ,1
-859 -135 -275 ,0
379131311 -800411554 189213386 665164703 -833097926 ,1
322916 -454162 715448 204825 -26009 ,0
-629028941 287201579 -134139443 -389828321 -174606662 ,0
34437 -590933 242091 314405 ,1
1643 -289030 284091 ,0
-15399 34024 -196391 858681 -580915 ,1
-1592 432153 -272947 ,1
-27142647 8543573 -17861877 -21801458 -33207705 ,0
3716 50 360 -3899 ,0
543464225 -424571101 -118893124 ,1
83143 -445313 913638 -462176 -407898 ,0
-320837 970142 -64990 ,1
-869 118 1954 -5979 ,0
-193983480 3080624 -20804097 -57758576 ,0
-5365274 3337603 4105126 -77455 ,1
744179045 -39936590 250168054 879149159 -618310427 ,0
6996 -3150 -3846 ,1
-52789571 3977000 35259163 -37404349 5164748 ,1
-2494486 6518816 -2470291 -3303976 -432763 ,0
52971722 -36345024 -6626098 ,1
-24835 -625 98247 14455 -68317 ,0
-62315 100292 -40686 103594 -5361 ,0
-41501 99823 -27751 -30571 ,1
-96084 13730 47742 ,0
78081246 -3313398 -74767848 ,1
9187717 -7066328 -4132819 ,0
-12512 8580 -53848 -47871 28425 ,1
80841365 -25028445 -5016088 -5652031 ,1
-318332 -310632 -24259 36712 ,0
1051141426 4332851 -366383284 608125831 -783304461 ,0
83577623 19104496 -462501 -56431994 ,1
-30117 -1232 82723 43622 -94996 ,1
-850076207 -88986657 426974928 498319203 115900699 ,0
-3025867 2987573 -3488216 -8395326 862476 ,0
-10894596 -372652936 7876849 -575335748 ,0
2288 42556 -1018 -64562 ,0
-162618726 555963311 -132162640 -778262 ,0
731280429 -239687077 -296596964 371560364 -566556757 ,1
-4044 11286 -913 -1815 -7472 ,0
6454 -1666 -2874 -644 -127 ,1
206058 7862365 -4710104 -8991103 2887416 ,0
8954385 4735235 -8088390 -8007442 -2387766 ,0
-5888 3040 18370 -3231 -4291 ,1
-867032613 292484634 378091654 -261836305 ,0
15952307 -29417954 2471881 -62781632 ,0
58791 417 -82540 ,0
-4544106 4292502 2788823 -4527428 3841417 ,0
-551504 533330 558777 ,0
244924 27520 -520132 ,1
808 -6712 -1375 ,1
-602960 951670 985943 -62246 -712186 ,1
-1231 -4358 11111 ,0
7451513 -4734484 715842 ,0
5287559 325291953 -339895753 -3968374 ,1
-6996203 1764850 4567636 3876890 -3213173 ,1
-2376099 -520415 -34169025 -13674604 -55735332 ,0
-54552 -28290 578623 ,0
-3656 428 3494 -1753 1487 ,1
257817 -957 344378 -62223 22994 ,1
-7765664 3788873 6301248 ,0
8468 -8633 1180 28 4 ,0
-885 7564 1321 ,1
-577049 -221822 38720 ,0
-119863 -382366 -861036 73354 96103 ,0
-61236508 -12139117 107329055 ,0
-1696578 4643929 -276866 5190837 ,0
384988076 82106403 -36368945 -103405022 ,1
554352 -858607 -3347996 -3503657 ,0
-5698150 99664 7166025 5670712 -964488 ,0
-451435 400971 816892 -704428 ,1
4773280 -4046 5445661 -10500926 4328906 ,1
-2516 -2357 4873 ,1
-88075759 -15344948 19413 17901294 ,1
-26862865 -40054929 -81784081 101333876 47367999 ,1
-9566 369 -34286 37483 ,1
-7923 58611 6333 -37621 ,1
5174 1946 4817 -11937 ,1
9530 -6809 6264 -3966 -2650 ,0
108032291 -39005514 -101698 -36114480 -26810599 ,1
1980630 -53919957 -11369995 33754592 -825021 ,0
-4544941 -24101159 -30962461 513038 ,1
191623276 -10834264 -399159210 ,0
-6054 -1100 6335 819 ,1
63541 95459 -57174 -46740 -55153 ,0
46291798 370647755 -416939553 ,1
4777 -470 6676 -3745 ,1
-853932 289554 564378 ,1
34161 -2948 39086 -43765 ,1
-195989470 -620852 -750797508 ,0
-103524 -612792 -710056 -42459 604187 ,0
51925428 -46470523 64198129 -90963985 21310951 ,1
-11123 631 575 -1593 ,0
3835744 52319 1265159 -67131 ,0
17713378 60209057 -84982885 -104096599 57469973 ,0
-555464 5858 -503124 ,1
-220987 8399 -37749 -249663 ,1
20983 -58831 54889 ,0
56211 -75871 -14159 -7956 ,0
-1366 -1021 5115 -1287 -144 ,1
-25243333 -57201507 82444840 ,1
-172590 -423577 157053 643463 -201349 ,1
-13323 -45661 -2490 117887 -56413 ,1
-959 8527 6630 ,0
-221621 381443 -159822 ,1
9978 -265 -453 -5656 ,0
5889118 -5613007 -1799994 -500019 -2057064 ,0
71618 56627 -41131 -87114 ,1
-36115 5856 -8637 65979 ,0
1058 4962 1154 -5938 ,0
-1647 54841 46806 ,1
325226 -267218 -9078 32781 ,1
512344872 -137030807 362713801 -738027866 ,1
371494 302005 -646734 183526 -210291 ,1
-2418 -5135 3912 10159 ,0
-5657326 6946983 3269618 -1025496 ,0
-20647280 3183507 -69192643 87874485 -29869634 ,1
25843 -400856 -231339 ,0
-324967 97219 -84053 -273632 -326951 ,0
-7325 6981 -86 4129 ,0
856676 74485 110793 -662974 ,0
-245739 53537655 -8963728 ,1
165 -50465 83536 ,0
-13307 -977 72703 -39570 -16849 ,1
-254244 -441407 521251 647521 320852 ,0
-67100 589709 -258637 372421 ,0
-7426 49056 -41630 ,1
-686 -4318 8908 -3904 ,1
6285396 -8831370 3002504 ,0
-4354 -4613 -1385 10352 ,1
-43018051 -55849269 50321415 2282021 56570694 ,0
-35347483 36427915 -48653342 280223 ,0
-7560852 2017153 775314 4806967 -7016415 ,1
125378647 -47329842 -62266352 -15782453 ,1
1007 -4917 6821 -9186 -958 ,0
-2415131 47035757 45134340 -70572827 58685317 ,0
320197 -97523 -256465 388917 ,0
-28925 31674 17789 6834 ,0
-1053007 -4072895 149125 -23223 ,1
-249213 600192 -424733 ,0
-106769 77440 66861 -189 42492 ,0
-413917 5457966 -682388 -5730207 -4023572 ,0
1028789765 -58458847 -216536432 -47003825 -61773651 ,0
-44229 58692 29107 -37830 ,0
-16729358 338172433 -321443075 ,1
-51164 16551 18500 -29519 ,0
6819885 -25803624 -41016261 ,1
-268938505 -4214410 724021651 -33622127 ,1
-32504664 44374009 31499523 ,0
996042 561645 -413636 -444591 -21660 ,0
-41799689 44815456 -6460828 61592518 ,1
-55688631 56335142 -646509 ,1
-5653695 -4654804 82791003 ,0
459115 -485879 -596338 ,0
-8501 465 8036 ,1
-77444 -244540 240349 106897 ,0
159084 119758 -104628 ,0
-54092 -6585 -71223 104702 -9772 ,0
292992080 694007371 -367123189 -59715336 -560165931 ,1
-106995 667403 493940 -472578 -58177 ,1
638575195 -312011765 -326563430 ,1
29305207 -32487205 33179713 ,0
1464 4578 7861 -4885 -18 ,1
-76719607 -24731785 48185166 53266226 ,1
-2334 -2676 50112 ,1
-870922 387319 38363 -213042 658282 ,1
151 5642 -5793 ,1
-610046409 384136383 225910026 ,1
-214691037 -420789736 375826158 483992881 ,0
6008553 -2179437 -3882957 12384213 -3132009 ,0
-8463 3312 -5809 10552 ,0
-428436084 553040328 -203615014 79010770 ,1
-440656 546224 -473554 -688638 1056624 ,1
-3383 49583 17874 ,0
-5932 1953 2146 986 -656 ,0
59 9597 5464 -7762 ,0
-5709295 7344646 2859656 ,0
47796 7256 -50435 -89197 -5520 ,1
35485 -109322 7383 ,1
650803 -553350 -7453 ,1
5128273 -4072361 -2790235 1734323 ,1
-67008 9284 -66200 77772 4615 ,1
1027 1520 -2545 ,1
107221915 668605883 317832482 ,0
56685289 -77748704 11895207 -644843 ,0
-23 -6625 -7 9074 ,1
8964208 34533064 -29260514 -14236758 ,1
23413 47688 -28242 44166 ,0
-41867548 32913916 -9833659 ,0
8804 62985 -210085 -261704 ,1
2090121 -62484744 71815286 55305260 -1324803 ,0
-47636412 -6561748 -12498535 -35082341 ,0
1088027671 -602241040 -372979482 -339901566 ,0
719149 -335497 -340907 -42745 ,1
361846054 -172782829 -655136625 ,0
-43281 -65778 -11548 -1118 37576 ,0
-59709390 572784922 661974327 589592291 -1227257635 ,1
10858402 -3668515 -7189887 ,1
-95353822 -605765377 461490197 39629002 ,1
-647 -8679 4409 -701 -5016 ,0
346723219 -827382475 -720540425 -3384514 958377418 ,0
-7940 -1490 9430 ,1
-38610 72953 28447 -7578 -61212 ,1
555255 -239963 -873 -304419 ,1
-42610 1338 34847 6425 ,1
-8143905 -422307923 625799787 86051706 291895484 ,1
5648 64605 17543 -58525 ,0
-2939566 -3500571 6800797 -4779652 ,0
-1046 2329 4423 ,0
2456 -5727 1939 -1282 -2476 ,0
4558030 -118660204 51598825 21481073 ,1
-60788274 57301706 48178378 -4691810 ,1
-213533609 -96033362 403684520 ,0
-51242819 -3112923 8266664 -67889834 -14462188 ,0
136181012 527749354 -283361849 118180273 -62198940 ,0
637373 -209168 -213550 -62180 ,0
-477554 585989 -108435 ,1
-6440819 1195004 -5509210 ,1
815 -3072 -3562 ,0
-298376544 -119366384 417722928 ,1
260633860 470772488 -202383095 ,0
-8094497 -34103823 -229492 50000186 ,0
6288 -502804 395494 4430 ,1
9564 -1128 -5437 -2999 ,1
-95296273 53410130 -634229811 ,0
181193 -36258 -550641 5706 ,1
280780 355022 -797785 -507753 ,0
47779 -41211 399 -86227 ,0
-26809 -7530 34339 ,1
1625890 5328811 -639398 1440435 ,0
6135 -5239 -430 ,0
78041174 -128737428 -49303746 ,1
7902207 -4578688 -8011213 1081191 2792537 ,0
7194 6211 -10412 -10940 7444 ,0
-400842054 544896836 384564488 -528619270 ,1
17511535 70560614 -10709986 -120838448 43476285 ,1
70036437 -53941459 -98183644 44055806 38032860 ,1
-4460455 360093 -3513494 -2405406 10019262 ,1
-240387 -212783 613759 782520 -790279 ,0
-247949 368629 95262 -545237 -270705 ,1
47237148 -625459416 489661493 771397504 -5909730 ,0
2191 -4013 1822 ,1
63478 17630 -19138 -47778 -14192 ,1
642487094 -318815755 -323671341 ,1
-13483 31584 32416 -5058 ,1
4775 -23121 87892 ,0
1700969 -5901690 10565334 -4221704 -2142909 ,1
-16062789 44273272 -230596 -17979887 ,1
334856203 -1488402393 435412730 344202763 373930697 ,1
-641414 71426 678851 -15176 -168383 ,0
-3613209 -1359704 -893569 9281702 -341522 ,1
1774 465940 -414424 -627600 574310 ,1
4590 -3310 3315 2766 ,0
-453855 7760092 -205850 -7100387 ,1
-3306373 -37553795 -326589 504035016 -390518964 ,0
-453 68120 -63581 ,1
-33199 74107 -60780 14868 -48207 ,0
432922 -39989 496922 -90805 ,0
-1618436 -7093606 -776889 -7098770 ,0
-5276632 12898549 -1204731 -6417186 ,1
-4096 -1926 794 5228 ,1
-303520973 -397547071 325588660 -37827331 ,0
-782658 746587 -697564 ,0
401914021 -230358960 -71555061 ,1
976 90949 -25253 ,0
-359087 227368 680249 6389 -94551 ,1
-12660 -188765 196502 -4387 109310 ,1
-7386170 1479415 5906755 ,1
429691405 -485866727 312220021 -772429033 516383431 ,1
-11642691 438176924 -321750007 ,1
-234235 -3739 737974 ,1
32827 -377304 376927 579684 ,0
-6257240 4944517 1312723 ,1
402805006 -436030869 -258770754 291996617 ,1
470561724 -132001967 2909146 -367651219 ,1
-80054 44664 -2856 11999 ,0
54626039 98004925 -5084751 -48238880 ,0
-403792 -121030 524822 ,1
-10168638 -49105785 -32671413 16137460 75808376 ,1
8585641 -8808004 -555048 -251548 ,0
