,context,label
5010,Jose Drake,0
5011,Revenue Cut Keep lower portion,3
5012,James Drive East Kimberlyshire RI,2
5013,Billy Anderson,0
5014,Cooper Underpass Suite  Amandamouth NH,2
5015,Jacob Junctions Apt.  North Jessicastad KS,2
5016,Phillips Skyway Suite  Wilsonberg OH,2
5017,Robert Streets West Daniel RI,2
5018,"Pearson, Adams and Beck PLC",1
5019,Bowen Group Inc,1
5020,Neal Green Sharonville OH,2
5021,Jean Stream Apt.  Jerometon PA,2
5022,Ryan Smith,0
5023, Other enclosed Notice c,3
5024,"Pierce, Andrews and Everett Group",1
5025,King Ports West Jamestown NM,2
5026,Pope and Sons Group,1
5027,Gross Cliffs Apt.  Lindaside NH,2
5028,Scott Run Margaretfurt HI,2
5029,Social security wages Social security,3
5030,Bradley Meadows Suite  Cassandraland FL,2
5031,"Diaz, Vang and Jones Ltd",1
5032,Serrano LLC Inc,1
5033,Murphy-Zimmerman Group,1
5034,Harrell Square Destinyberg CT,2
5035,"Pace, Jordan and Peters Ltd",1
5036,Miller LLC LLC,1
5037,Susan Bailey,0
5038,Robyn Village Suite  Cynthialand OR,2
5039,Bobby Bypass North Gabrielleland SD,2
5040,Taylor Vista Suite  Amytown OK,2
5041,Katherine Trail East Edward MT,2
5042,Deborah Roberts,0
5043,instructions forbox  Greer ,3
5044,"Johnson, Gonzalez and Hickman Group",1
5045,ZIP code Social security wages,3
5046,Mercer Place South Stephenfurt NJ,2
5047,compensation Federal income tax withheld,3
5048,Phillips Ranch Suite  Port Cindy MN,2
5049,Allocated tips Control number Advance,3
5050,Retirement b emplove plan sickpay,3
5051,Mr. Aaron,0
5052,Peter Light East Kellyberg AR,2
5053,Estes Ltd PLC,1
5054,plans a See instructions forbox,3
5055,Rodgers-Jackson Group,1
5056,number This information furnished Internal,3
5057,Stephens-Lynch Ltd,1
5058,Desiree Bell,0
5059,William Common Suite  East Nicholasbury ND,2
5060,Higgins-Hernandez Inc,1
5061,withhel c ZIP code Social,3
5062,Richardson Group Group,1
5063,Be Filed FEDERAL Tax Return,3
5064,"Stewart, Wheeler and Mitchell Group",1
5065,Katie Horton,0
5066, Department Revenue Service Form,3
5067,Roberta Becker,0
5068,"Johnson, Fletcher and Rose and Sons",1
5069,"Kennedy, Walker and Anderson PLC",1
5070,b Employer identification number compensation,3
5071,Phyllis Castro,0
5072,first name initial Last name,3
5073, f address ZIP code,3
5074,Retirement b employee plan sickpay,3
5075, Nonqualified plans a See,3
5076,Tiffany Velez,0
5077,Smith-Jones Ltd,1
5078,Medicare wages tips  Medicare,3
5079,Ho Roads East Laurentown AK,2
5080,Terry Torres,0
5081,Thompson-Hansen Group,1
5082,Taylor Ltd and Sons,1
5083,Marie Smith,0
5084,Vargas Drive Leemouth AZ,2
5085,Davidson Plains Apt.  Sanchezstad OR,2
5086,Bianca Rasmussen,0
5087,Mack Loop New Ashleychester MO,2
5088,security wages Social security tax,3
5089,sickpay   Other enclosed,3
5090,Gregory Rodriguez,0
5091,Jonathan Street East Williamfurt NJ,2
5092,Social security tax withheld Medicare,3
5093, Statutor Retirement b employe,3
5094,Nicholson-Scott LLC,1
5095,Cole Summit Oneillfurt OK,2
5096,Lawrence Simpson,0
5097,"Lynch, White and Lopez PLC",1
5098,Whitney Tyler,0
5099,Jennifer Rowland,0
5100,Perry Overpass Tiffanyberg AL,2
5101,Frey-Wong Inc,1
5102,David Kelly,0
5103,Pacheco Inc Ltd,1
5104,Shaw-Smith LLC,1
5105,"Smith, Hunt and Diaz Group",1
5106,Edwards Plaza North Austin DE,2
5107,Melanie Road Apt.  North Lisa NM,2
5108,Robertson-Brown Group,1
5109,Ann Hill,0
5110,Arthur Gonzalez,0
5111,Graham Center Suite  Kaylashire VA,2
5112,security tips  Allocated tips,3
5113,Ryan French,0
5114,Aaron Bypass Apt.  Sherrystad MD,2
5115,b Employer identification number compensation,3
5116,"Rivera, Mitchell and Harrison Ltd",1
5117,Cole-Hickman PLC,1
5118,initial Last name  Nonqualified,3
5119,Michael Alexander,0
5120,Angela Hudson,0
5121,Hernandez-Clark PLC,1
5122,Jay Carter,0
5123,REISSUED social security number This,3
5124,Mercedes Cook,0
5125,information furnished Internal Revenue Cut,3
5126,Wage Tax  Department Revenue,3
5127,  Other enclosed Notice,3
5128,Lori Davis,0
5129,Roger Brown,0
5130,Bates-Thomas Ltd,1
5131,"Campbell, Singh and Diaz and Sons",1
5132,Mann Drives Shannonview MS,2
5133,Lisa Johnson,0
5134,required file tax negligence penalty,3
5135,Casey Shores South Donnaton MD,2
5136,Allison Cole,0
5137,Obrien-Bailey LLC,1
5138,Brent Row Suite  West Sarah WY,2
5139,Department Revenue Service Form Statement,3
5140,Locality name  Wage Tax,3
5141,"Beard, Oconnor and Hernandez Ltd",1
5142,Dawson Corners Williamland WV,2
5143,Karen Calderon,0
5144,Dawson-Watkins Group,1
5145,Michael Heights Suite  Alyssatown FL,2
5146,othercompensation Federal income tax withheld,3
5147,Jill Field East Jessica DE,2
5148,Jones Greens New Diamondburgh NV,2
5149,  Other enclosed Notice,3
5150,Lowery Garden Michelletown WA,2
5151,"Dyer, Jones and Johnson Inc",1
5152,Brenda Dixon,0
5153,Paula Logan,0
5154,Brady Orchard Apt.  East Tammy MT,2
5155,Stephen Stevenson,0
5156,"Ray, Taylor and Clark PLC",1
5157,number compensation Federal income tax,3
5158,"Walsh, Alvarez and Carroll LLC",1
5159,Hobbs-Hill and Sons,1
5160,Kevin Wallace,0
5161, Allocated tips Control number,3
5162,Rebecca Johnson,0
5163,Kevin Morris,0
5164,Lori Bartlett,0
5165,Donna Cruz,0
5166,Ronald Adams,0
5167,Nicole Squares Apt.  New Charlene NE,2
5168,Sara Springs Apt.  Larsonhaven UT,2
5169,enclosed Notice c d ,3
5170,Smith-Hughes Ltd,1
5171,Garrett Williams,0
5172, Localityname Wage Tax ,3
5173,"Clark, Mccoy and Hill Inc",1
5174,Steven Brown,0
5175,"Tate, Kim and Nichols Inc",1
5176,G  d f address,3
5177,Derek Miller,0
5178,benefits   e firstname,3
5179,Lynn Lowery,0
5180,Christopher Brock,0
5181,instructions box   H,3
5182,Baker-Harris LLC,1
5183,Pennington Square Johnsonview KY,2
5184,Clark-Padilla LLC,1
5185,Antonio Sutton,0
5186,EL  Wage Tax ,3
5187,Cabrera Common East Jamesbury OK,2
5188,Young Trace Apt.  North Scott OH,2
5189,Brown Group PLC,1
5190,Daniel Baker,0
5191,"Cunningham, Cooper and Powell and Sons",1
5192,Pena PLC Ltd,1
5193,Bobby Jones,0
5194,Robert Robertson,0
5195,Meyer PLC LLC,1
5196,Amanda Hunter,0
5197,Susan Garza,0
5198,Hernandez Burg East Mariashire ND,2
5199,Local  Local income tax,3
5200,plans a See instructionsfor box,3
5201,payment Dependent care benefits ,3
5202,Lauren Harbors Apt.  East William MO,2
5203,Hansen-Solis Ltd,1
5204,Scott Group Inc,1
5205,"Gaines, West and Williams LLC",1
5206,Matthew Webb,0
5207,Parker Lodge Suite  West Elizabethtown MN,2
5208,Smith Parks Suite  West Anthony NC,2
5209,ZIP code  State state,3
5210,Jennifer Ramos,0
5211,Francis Group PLC,1
5212,Murray Walk North David TX,2
5213,Savage Shores Apt.  Port Elizabeth AZ,2
5214,Susan River Suite  Lake Debrashire NC,2
5215,care benefits   e,3
5216,Smith-Kennedy Inc,1
5217,identification number compensation Federal income,3
5218,Laura Nelson,0
5219,Jacob Rest Davidborough VA,2
5220,Locality name Wage Tax ,3
5221,"Miller, Becker and Miller and Sons",1
5222,Anthony Burg Williamville GA,2
5223,security wage Social security tax,3
5224,Ivan Johnson,0
5225,plan sick pay X X,3
5226,"Morales, Williamson and Osborne and Sons",1
5227,Jamie Parkways Suite  Port Daniel TN,2
5228,Jeremy Davis,0
5229,tips etc  Local income,3
5230,Hurley Crossroad Chelseachester NV,2
5231,Peterson-Fields Group,1
5232,b Employer identification number compensation,3
5233,Jason Row North Ronald MO,2
5234,Lisa Field Suite  Simsshire AZ,2
5235,Megan Frazier,0
5236,Ballard LLC PLC,1
5237,Mary Lyons,0
5238,Jennifer Island Timside NC,2
5239,Julie Cummings,0
5240,Christina Inlet Apt.  Port Dustin CA,2
5241,ZIP code G  ,3
5242,Solis Mountains South Markborough IL,2
5243,social security number This information,3
5244,security wages Social security tax,3
5245,"Hoffman, Clark and Glenn Ltd",1
5246,portion REISSUED social security number,3
5247,Last name  Vonqualified plans,3
5248,Young-Stout PLC,1
5249,Curtis Valleys Suite  West Kristinshire DC,2
5250,Cisneros Tunnel Apt.  Millertown NC,2
5251,Black PLC LLC,1
5252,address ZIP code  State,3
5253,Cindy Brooks Sethbury NY,2
5254, Local income tax ,3
5255,David Stewart,0
5256,withheld Social security tips Allocated,3
5257,Amanda Martinez,0
5258,Social security tips Allocated tips,3
5259, D   Statutor,3
5260,benefit   e first,3
5261,Miranda Thornton,0
5262,Brett Robinson,0
5263,Local  Local income tax,3
5264,"Miller, Acevedo and Osborne LLC",1
5265,Thomas Glen Garciaburgh WA,2
5266,William Club Rosalesview NJ,2
5267,social security number Visit IRS,3
5268,Erica Junction New Alyssa MT,2
5269,"Mason, Berry and Harris Ltd",1
5270,etc  Local income tax,3
5271,"Estrada, Thompson and Cummings Inc",1
5272,Jacob Circles South Susan TX,2
5273,tips etc  Local income,3
5274,Harris-Trevino LLC,1
5275, Department Revenue Service Form,3
5276, e first name initial,3
5277,Morgan-Bass and Sons,1
5278,Ashley James,0
5279,c ZIP code Social security,3
5280,Pruitt and Sons LLC,1
5281,"Mills, Marks and Franklin Group",1
5282,Wage Tax  Department Revenue,3
5283,Smith Group PLC,1
5284,Annette Overpass Apt.  East Rachelview SD,2
5285,name initial Last name ,3
5286,Copy Be Filed FEDERAL Tax,3
5287,Hernandez-Holder Inc,1
5288,Local wages tips etc ,3
5289,Jeremy Mountains North Misty DE,2
5290, Nonqualified plans a See,3
5291,Jasmine Bryant,0
5292,Andrews Inc and Sons,1
5293,Marquez LLC Ltd,1
5294,Henry Circles Suite  North Richardton NC,2
5295,Chad Rubio,0
5296,Michelle Gilbert,0
5297,"Johnson, Chang and Ochoa and Sons",1
5298,Fitzgerald Motorway Suite  Lake Michellefort KS,2
5299,Kathleen Center Apt.  Lake Tannerside VT,2
5300,"Nelson, Nunez and Smith Inc",1
5301,Federal income tax withhel c,3
5302,Shelly Cole,0
5303,William Leach,0
5304,wages tips  State income,3
5305,Jean Sims,0
5306,Jesus Pike Apt.  West Heatherview WV,2
5307,Hammond-Alexander PLC,1
5308,Perkins Motorway Millerton IL,2
5309,Edwin Miller,0
5310,Hoover Roads North Holly RI,2
5311,"Medina, West and Scott Inc",1
5312,Dixon LLC and Sons,1
5313,Downs Junction Port Dan KY,2
5314,Leonard Robinson,0
5315,Cantu Ways Macdonaldborough NC,2
5316,Herrera Inc Ltd,1
5317,Brooks-Harrington Ltd,1
5318,Patrick Mendoza,0
5319,"George, George and Hancock LLC",1
5320,Jensen Branch Perezburgh LA,2
5321,c ZIP code Social security,3
5322,Tax  Department Revenue Service,3
5323,Autumn Matthews,0
5324,ZIP code Social security wages,3
5325,Frederick Carter,0
5326,Estrada-Clark PLC,1
5327,plans a See instructions box,3
5328,Gutierrez Fords Lake Matthew NE,2
5329, d  f address,3
5330,D   Statutory Retirement,3
5331,"Calhoun, Lopez and Hill Group",1
5332,Harris-Callahan Group,1
5333,Larry Corner Suite  Thomashaven WV,2
5334,Neil Palmer,0
5335,Robert Price,0
5336,Christopher Green,0
5337,Henry-Rogers Inc,1
5338,Charles Avila,0
5339,Social security tax withheld Medicare,3
5340,Grace Andrews,0
5341,Thomas-Howe LLC,1
5342,Vasquez-Pace Ltd,1
5343,Connie Tran,0
5344,Ellis Crescent Jonhaven TN,2
5345,"Gonzalez, Nichols and Fitzpatrick PLC",1
5346,FEDERAL Tax Return This information,3
5347,E  f address ZIP,3
5348,se file Copy C For,3
5349,  Statutory Retirement b,3
5350,David Greene,0
5351,Smith Crest Apt.  Davidberg AL,2
5352,Mark Parkway Chavezton KS,2
5353,Heather Hill,0
5354,David Cook,0
5355,Matthews Turnpike Alexisstad PA,2
5356,Graham-Clark Inc,1
5357,Darlene Pine Apt.  East Heather WI,2
5358,Joseph Silva,0
5359,Jonathan Spurs Suite  Johnborough WY,2
5360,Long PLC LLC,1
5361,Briana Fischer,0
5362,Ramsey-Leonard Group,1
5363,Brandon Island Apt.  Matthewfurt VA,2
5364,Robert Moss,0
5365, State income tax ,3
5366,Dudley PLC and Sons,1
5367,Advance EIC payment Dependent care,3
5368,payment Dependent care benefits ,3
5369,William Merritt,0
5370,etc  Local income tax,3
5371,"Zhang, Brock and Jenkins Group",1
5372,Cooke-Williams and Sons,1
5373,"Zimmerman, Lewis and Rhodes LLC",1
5374,Brown Court Rachelburgh CA,2
5375,Mitchell Station Snyderborough WV,2
5376,Andrew Mill Apt.  West Brian HI,2
5377,Kevin Rest Apt.  South Saraton NV,2
5378,Chris Green,0
5379,"Jackson, Thomas and Evans LLC",1
5380,Daniel Burg South Blakemouth MD,2
5381,Advance EIC payment  Dependent,3
5382,Edwin Motorway Apt.  East Jasonshire NJ,2
5383,Notice c d H ,3
5384,Michael Underpass Suite  Rogerstad HI,2
5385,Kristin Evans,0
5386,Robinson PLC PLC,1
5387,Melissa Ranch North Debra TX,2
5388,Jeffery Hamilton,0
5389,Mullins-Hayes and Sons,1
5390,Paul Harbors Johnton NY,2
5391,Graves-Jenkins PLC,1
5392,Bruce Lodge Melaniechester VT,2
5393,Jason Michael,0
5394,"Anderson, Sutton and Moses Inc",1
5395,Nancy Gonzales,0
5396,Rebecca Perez,0
5397,Louis Johnson,0
5398,code Social security wages Social,3
5399,Alicia Bauer,0
5400,Whitney Fort Suite  Roberthaven KY,2
5401,Snyder-Davis and Sons,1
5402,Derek Goodwin,0
5403,Internal Revenue If required file,3
5404,Robinson Rue Apt.  Frankstad UT,2
5405,Maldonado Inc Group,1
5406,security tips Allocated tips Control,3
5407,Berg-Gray Ltd,1
5408,Internal Revenue If required file,3
5409,Shaw PLC Ltd,1
5410,Other enclosed Notice c P,3
5411,Adams Group Ltd,1
5412,Ryan Manor Apt.  Moralesburgh VA,2
5413,lower portion REISSUED social security,3
5414,Kennedy-Reed LLC,1
5415,Wendy Cliffs Suite  Dawnberg CA,2
5416,Fernandez-Mason PLC,1
5417,Travis Barnes,0
5418,Gould Inc Group,1
5419,"Martin, Vincent and Wagner Group",1
5420,Frank-Sanders Group,1
5421,Stacy Smith,0
5422,Weeks Ltd PLC,1
5423,Oliver-Peterson Ltd,1
5424,Donald View West Carrie WY,2
5425,imposed STATEMENT OMB income taxable,3
5426, Local income tax ,3
5427,Schmidt Inc PLC,1
5428,Catherine Hunter,0
5429,ID number  State ,3
5430,Daniel Scott,0
5431,Jerome Wilkins,0
5432,Sydney Sims,0
5433,Louis Adams,0
5434,Welch Spring Howardville MS,2
5435,"Cole, Anderson and Jackson Group",1
5436,Trevor Cape West Lorraine DE,2
5437,  Other enclosed Notice,3
5438,Ferguson-Nixon LLC,1
5439,Internal Revenue If required file,3
5440,Hughes Hollow Suite  South Markview OR,2
5441,Theresa Benson,0
5442,  Other enclosed Notice,3
5443,employee plan sick pay x,3
5444,Rhonda Gonzales,0
5445,Thomas Smith,0
5446,"Ward, Mcbride and Page and Sons",1
5447,   Statutory Retirement,3
5448,sanction may imposed STATEMENT OMB,3
5449,Evelyn Washington,0
5450,Morris-Ramirez LLC,1
5451,file b Employer identification number,3
5452,b Employer identification number compensation,3
5453,Simpson Courts Suite  North Elizabeth MT,2
5454,plans a See instructions forbox,3
5455,Carson-Nixon PLC,1
5456,Return This information furnished Internal,3
5457,Thomas Baker,0
5458,Jordan Plains Apt.  East Adrian SD,2
5459, State state ID number,3
5460, H   Statutor,3
5461,Robertson-Anderson and Sons,1
5462,Martinez-Jacobs and Sons,1
5463,Williams-Hall Ltd,1
5464,employe plan sickpay X ,3
5465,Walsh Centers Port Melissa WV,2
5466,Ali Brooks Apt.  East Edwardbury IN,2
5467,Social security tax withheld Medicare,3
5468,code  State state ID,3
5469,IRS Website STATEMENT OMB Use,3
5470,Cut Keep lower portion REISSUED,3
5471,Brian Miller,0
5472,Rebecca Miller,0
5473,Daniel Wright,0
5474,Tran LLC Inc,1
5475,Michael Mountain South Gabrielport NE,2
5476,Kimberly Gutierrez,0
5477,furnished Internal Revenue Cut Keep,3
5478,Sarah Mcdaniel,0
5479,April Keys New Alexander LA,2
5480,address ZIP code  State,3
5481,Anderson Locks Berryside SC,2
5482,Mata Stravenue South Johnview ME,2
5483,Sierra French,0
5484,Rebekah Mitchell,0
5485,Smith Group and Sons,1
5486,Local  Local income tax,3
5487,state ID number  State,3
5488,Gonzales Mountain Apt.  Allenmouth VA,2
5489,Wright Turnpike Robertview RI,2
5490,Wright-Hall Ltd,1
5491,number Advance EIC payment Dependent,3
5492,Carter-Armstrong Ltd,1
5493,Aaron Swanson,0
5494,income tax withheld c ZIP,3
5495, Local income tax ,3
5496,social security number This information,3
5497,number compensation Federal income tax,3
5498,Justin Willis,0
5499,Price LLC and Sons,1
5500,Susan Track Erinfurt NC,2
5501,Medicare wages tips Medicare tax,3
5502,Davis Springs Apt.  South Andreafort ID,2
5503,"Alvarado, Simpson and Moody and Sons",1
5504,Henry Inc PLC,1
5505,file tax negligence penalty sanction,3
5506,Curtis Plain Ballardton CT,2
5507,Holly Lucero,0
5508,Mason Plains Apt.  Davilahaven NH,2
5509,Kevin Smith,0
5510,Employer identification number compensation Federal,3
5511,Larry Forks West Melissaland FL,2
5512, Other enclosed Notice c,3
5513,care benefits   e,3
5514,Curtis Miller,0
5515,Levy Ferry Suite  Lake Michael NV,2
5516,"Martin, Ryan and Crosby Ltd",1
5517,Phillips-Miller PLC,1
5518,Walker Mill South Alexandra VA,2
5519,Jones Ltd Inc,1
5520,Julie Ferry Shellytown WI,2
5521,Campbell-Perkins and Sons,1
5522,number This information furnished Internal,3
5523,tips Allocated tips Control number,3
5524,Stone Mount Apt.  New Chad OK,2
5525,Stanley Points Rodriguezbury CO,2
5526,Higgins-Robinson Group,1
5527,Miller-Nguyen PLC,1
5528,d  f address ZIP,3
5529,"Beck, Perez and Rose Group",1
5530,Catherine Jensen,0
5531,Justin Prairie Apt.  Harristown VA,2
5532,Brett Smith,0
5533,Tucker-Cooper PLC,1
5534,Moore Inc Ltd,1
5535,Jill Point East Kennethtown KY,2
5536,Gregory Horn,0
5537,Nathan Robinson,0
5538,Scott Groves Suite  Port Jessicaberg WI,2
5539,Joseph Center Popefurt WA,2
5540,James Divide Lake Erikport IL,2
5541,Robert Williams,0
5542,Gomez Inc Ltd,1
5543,Keep lower portion REISSUED social,3
5544,Amanda Plain Whiteview ID,2
5545,"Liu, Price and Brown PLC",1
5546,Robert Dam Port Frederick AR,2
5547,Randy Inlet Christinatown AL,2
5548,Brett Ford South John WA,2
0,Mike Williams,0
1,tips Control number Advance EIC,3
2,Johnson Group and Sons,1
3,"Randolph, Raymond and Sanchez Group",1
4,Vincent Club Apt.  West Andrew AL,2
5,Amanda Ways Ashleymouth NC,2
6,Brian Thompson,0
7,Aaron Anderson,0
8,Powers-Wilkinson PLC,1
9,Oconnor-Barnes Ltd,1
10,John Clayton,0
11,Stephen Mullins,0
12,Olsen Bridge South Heather WA,2
13,Daniel Cochran,0
14,Garrett Moyer,0
15,White Lodge West Steven TN,2
16,Hall View West Angelahaven WY,2
17,Teresa Golden,0
18,"Hughes, Bell and Vazquez Inc",1
19,Jessica Glen Rachelland VA,2
20,tips Control number Advance EIC,3
21,Nathan Walks South Douglas AK,2
22,Young-Perkins PLC,1
23,Harmon Springs Suite  Port Mary ID,2
24,Vazquez Place Potterside NJ,2
25,Joshua Stream South Nancymouth FL,2
26,Anthony Tyler,0
27,"Griffin, Lane and Lynn LLC",1
28,Mr. Derrick,0
29,Angela Burns,0
30,Irwin-Moore Ltd,1
31,Chang-Bishop and Sons,1
32,enclosed Notice d G ,3
33,required file tax negligence penalty,3
34,Wilson Plains Padillaton GA,2
35,Sara Springs South Danielmouth LA,2
36,number Visit IRS Website STATEMENT,3
37,Devon Circle Gregoryfurt AR,2
38,Abigail Wagner,0
39,Dependent care benefits  ,3
40,Sanchez Islands Suite  Williammouth VA,2
41,Moreno Prairie Port Marthaport ME,2
42,Tanner PLC PLC,1
43,Richard Square Apt.  Port Joanna NE,2
44,REISSUED social security number This,3
45, Local  Local income,3
46, Locality name Wage Tax,3
47,Erik Ellis,0
48,Richard Pass Suite  New Jonathanfort SC,2
49,"Mcdowell, Johnson and Holland Inc",1
50,Richard Lodge East Jonathanfurt OH,2
51,Nicole Nelson,0
52,Williams Roads Apt.  New Destinymouth NV,2
53,Kenneth Schmidt,0
54,Matthew Meadow Lake Travisshire KS,2
55,Mendoza-Matthews Group,1
56,"Jones, Dominguez and Williams and Sons",1
57,Miles and Sons LLC,1
58,Reyes PLC Group,1
59,Vazquez LLC Inc,1
60,Cannon-Mccarty Ltd,1
61,Wendy Henry,0
62,Steven Harmon,0
63,etc  Local income tax,3
64,Lawson Locks Bensonbury NJ,2
65,Revenue Cut Keep lower portion,3
66,Evans Ltd PLC,1
67,Williams Crossroad Suite  South Luis VA,2
68,John Passage Suite  Lake Jasmine WI,2
69,Wayne Bridge Apt.  Jacksonbury KY,2
70,David Course West Joshuachester NJ,2
71,Tara Hudson,0
72,OMB income taxable fail report,3
73,Medina Harbor East Michaelshire ME,2
74,Davis-Rogers Inc,1
75,Shannon-Mitchell PLC,1
76,William Ray,0
77,Mr. Stephen,0
78, Nonqualified plans a See,3
79,Smith LLC Ltd,1
80,tax withheld Social security tips,3
81,Perez-Jimenez Ltd,1
82,Carroll Inc PLC,1
83,Little Circle Jamesberg KS,2
84,David Mews Stuartburgh OH,2
85,Retirement b employee plan sick,3
86,Kevin Wells,0
87,Kayla Hollow Apt.  North Lisa IL,2
88,George Arias,0
89,Russell Group PLC,1
90,Jason Ranch Conniestad AK,2
91,Hart Lake New Holly MS,2
92,Matthew Views Suite  Jonathanmouth AZ,2
93,Johnson LLC PLC,1
94,Sparks-Rivera Ltd,1
